attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,10:00,,,,,10:00,,,,,,FALSE,xm1RtU63jxjYsm-7dzGaZA,,,10:00,,"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping']",,10:00,Banana Republic,FALSE,,,,,,,2,,FALSE,,,7,,WI,TRUE,21:00,,FALSE,,"32 W Towne MallMadison, WI 53719",21:00,,,,,,10:00,,,,21:00,,TRUE,Madison,,,2.5,,business,,,43.0570896,,,-89.5092997,21:00,,21:00,21:00,,FALSE,11:00,,,,,18:00,,,,,,10:00,,,,,,[],,,,
FALSE,,,11:00,,,,,11:00,FALSE,TRUE,full_bar,FALSE,,FALSE,6oDZ78JiSKjXVLcurCpnhw,FALSE,,11:00,FALSE,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",TRUE,11:00,Nitty Gritty Middleton,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,24,,WI,TRUE,1:00,TRUE,FALSE,TRUE,"1021 N Gammon RdMiddleton, WI 53562",1:00,,FALSE,,,TRUE,10:00,,FALSE,FALSE,1:00,,TRUE,Middleton,TRUE,,3,,business,FALSE,FALSE,43.0844617,FALSE,,-89.5014542,1:00,,1:00,1:00,TRUE,FALSE,10:00,,,,TRUE,1:00,TRUE,,,,,11:00,loud,,casual,,TRUE,[],,FALSE,,FALSE
,,,9:00,,,,,9:00,,,,,TRUE,,vnwpKCeTrmt3FgMrE7AM-w,,,9:00,,"[u'Optometrists', u'Health & Medical']",,9:00,Brandon Eyes,,,,,,,,,,,,,5,,WI,,17:00,,,,"8406 Old Sauk RdMiddleton, WI 53562",17:00,,,,,,,,,,17:00,,TRUE,Middleton,,,5,,business,,,43.07530339,,,-89.52819051,17:00,,17:00,,,,,,,,,,,,,,,9:00,,,,,,[],,,,
FALSE,,,10:00,,,,,10:00,FALSE,TRUE,none,FALSE,,TRUE,kiAsweI4sOjDzGyz3Y_HsQ,FALSE,,10:00,FALSE,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Restaurants', u'Burgers']",FALSE,10:00,Culver's,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,17,,WI,TRUE,22:00,FALSE,FALSE,TRUE,"2906 Parmenter StMiddleton, WI 53562",22:00,,FALSE,,,FALSE,10:00,,FALSE,FALSE,22:00,free,TRUE,Middleton,TRUE,,4.5,,business,FALSE,FALSE,43.1062742,FALSE,,-89.5113122,22:00,,22:00,22:00,TRUE,FALSE,10:00,,,,TRUE,22:00,TRUE,,,TRUE,,10:00,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,AW-dxPRByd7I5tUpg8hPqg,,,,,"[u'Shades & Blinds', u'Home Services']",,,Springs Window Fashions,,,,,,,,,,,,,5,,WI,TRUE,,,,,"7549 Graber RdMiddleton, WI 53562",,,,,,,,,,,,,TRUE,Middleton,,,1.5,,business,,,43.1165738,,,-89.5105075,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,,,qNBvH111qgJgLYUScbph7g,,,,,"[u'Car Wash', u'Automotive']",,,Magic Wash,,,,,,,,,,,,,10,,WI,,,,,,"3206 Parmenter StMiddleton, WI 53562",,,,,,,,,,,,,TRUE,Middleton,,,4,,business,,,43.1098857,,,-89.5105481,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,TRUE,FALSE,mbtGl2I2A2To-8jiggN99g,,,10:00,,"[u'Skin Care', u'Hair Salons', u'Beauty & Spas']",,,Tangles,FALSE,,,,,,,4,,FALSE,,,8,,WI,TRUE,20:00,,FALSE,,"6661 University AveSte 103Middleton, WI 53562",20:00,,,,,,10:00,,,,20:00,,FALSE,Middleton,,,2,,business,,,43.0966401,,,-89.4973891,,,20:00,17:00,FALSE,FALSE,,,,,,,,,,,,10:00,,,,,,[],,,,
FALSE,,,17:00,,,,,17:00,FALSE,TRUE,full_bar,FALSE,,FALSE,q8fD82us6uuGufvI44NoAg,FALSE,,17:00,FALSE,"[u'Restaurants', u'Italian']",TRUE,17:00,Vin Santo,TRUE,FALSE,,,,,,2,FALSE,FALSE,,,79,,WI,TRUE,22:00,FALSE,FALSE,TRUE,"7462 Hubbard AveMiddleton, WI 53562",21:00,,FALSE,,,TRUE,17:00,,FALSE,FALSE,21:00,no,TRUE,Middleton,TRUE,,4,,business,FALSE,FALSE,43.0956058,TRUE,,-89.5108863,21:00,,21:00,22:00,FALSE,FALSE,,,,,FALSE,,FALSE,,FALSE,,,17:00,average,,casual,,TRUE,[],,TRUE,,FALSE
,,,,,,,,,FALSE,,none,,,FALSE,oc0rCahXOaJeHLzzDdSfyA,,,,FALSE,[u'Restaurants'],FALSE,,Soup Factory,FALSE,,,,,,,1,FALSE,FALSE,,,3,,WI,TRUE,,TRUE,FALSE,TRUE,"1901 Cayuga StMiddleton, WI 53562",,,FALSE,,,FALSE,,,,TRUE,,,FALSE,Middleton,TRUE,,3,,business,,,43.0961286,FALSE,,-89.5136731,,,,,,FALSE,,,,,,,,,,,,,,,casual,,TRUE,[],,,,
FALSE,,TRUE,10:00,,,,,6:00,FALSE,TRUE,full_bar,FALSE,,TRUE,Nj0vQjUYjaa7qbvZlEr2jQ,FALSE,,10:00,FALSE,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",TRUE,10:00,Club Tavern & Grille,FALSE,FALSE,,,TRUE,,,2,TRUE,FALSE,,,31,,WI,TRUE,2:30,FALSE,FALSE,TRUE,"1915 Branch StMiddleton, WI 53562",2:00,,FALSE,FALSE,,FALSE,8:00,,FALSE,FALSE,2:00,no,TRUE,Middleton,TRUE,,2.5,,business,,FALSE,43.0968804,FALSE,FALSE,-89.4946898,2:00,,2:00,2:30,FALSE,FALSE,8:00,,TRUE,,TRUE,2:00,TRUE,,,,,10:00,average,yes,casual,,TRUE,[],,FALSE,TRUE,FALSE
,,,7:00,,,,,7:00,,,,,,,ugGTR2EvJ0c_-TpMS1LSNw,,,7:00,,"[u'Auto Repair', u'Oil Change Stations', u'Automotive']",,7:00,Jiffy Lube,,,,,,,,,,,,,8,,WI,,19:00,,,,"6519 University AveMiddleton, WI 53562",19:00,,,,,,7:00,,,,19:00,,TRUE,Middleton,,,2.5,,business,,,43.0947544,,,-89.4933701,19:00,,19:00,19:00,,,9:00,,,,,18:00,,,,,,7:00,,,,,,[],,,,
FALSE,,,6:00,,,,,6:00,FALSE,TRUE,none,FALSE,,TRUE,B0Vuwn6Hugc-0U5n31YBfg,FALSE,,6:00,FALSE,"[u'Bakeries', u'Food', u'American (Traditional)', u'Restaurants', u'Donuts']",TRUE,6:00,C's Restaurant Bakery and Coffee Shop,FALSE,FALSE,,,,,,1,TRUE,FALSE,,,25,,WI,TRUE,14:00,FALSE,FALSE,TRUE,"2550 Allen BlvdMiddleton, WI 53562",14:00,,FALSE,,,FALSE,6:00,,FALSE,FALSE,14:00,,TRUE,Middleton,,,4,,business,,FALSE,43.102896,FALSE,,-89.48674,14:00,,14:00,14:00,TRUE,FALSE,7:00,,,,FALSE,13:00,TRUE,,,,,6:00,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,8:00,,,,,8:00,,,,,,,DohzLGtc631oX-_vsEP7TQ,,,8:00,,"[u'Electricians', u'Home Services']",,8:00,Parks Electrical Service,,,,,,,,,,,,,3,,WI,FALSE,17:00,,,,"7411 Voss PkwyMiddleton, WI 53562",17:00,,,,,,,,,,17:00,,TRUE,Middleton,,,4,,business,,,43.0889359,,,-89.509924,18:00,,17:00,,,,,,,,,,,,,,,8:00,,,,,,[],,,,
,,,10:00,,,,,10:00,,,,,,FALSE,pwHZ5uUB3cWis9O-L__hdA,,,10:00,,"[u""Women's Clothing"", u'Fashion', u'Shopping', u'Shoe Stores']",,10:00,LOFT,FALSE,,,,,,,2,,FALSE,,,3,,WI,TRUE,20:00,,FALSE,,"1621 Deming WayMiddleton, WI 53562",20:00,,,,,,10:00,,,,20:00,,TRUE,Middleton,,,2,,business,,,43.091268,,,-89.526747,20:00,,20:00,20:00,,FALSE,12:00,,,,,17:00,,,,,,10:00,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,,,wVFxEPUy0Pcjr4GI5Cbr4Q,,,9:00,,"[u'Home Services', u'Real Estate', u'Apartments']",,9:00,Arbor Lakes at Middleton,,,,,,,,,,,,,4,,WI,,18:00,,,,"3511 Roma LneMiddleton, WI 53562",18:00,,,,,,9:00,,,,19:00,,TRUE,Middleton,,,1.5,,business,,,43.1141138,,,-89.471159,19:00,,18:00,16:00,,,10:00,,,,,16:00,,,,,,9:00,,,,,,[],,,,
,,,,,,,,,,,,,,TRUE,vknZxEFCHOMidG0OJKYekA,,,,,"[u'Shopping', u'Landscape Architects', u'Nurseries & Gardening', u'Home Services', u'Home & Garden']",,,The Bruce Company,FALSE,,,,,,,3,,FALSE,,,11,,WI,TRUE,,,FALSE,,"2830 Parmenter StMiddleton, WI 53562",,,,,,,,,,,,,TRUE,Middleton,,,3,,business,,,43.10520728,,,-89.51128677,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,9:00,,,,,,,,,,,FALSE,Za25Zmt4pmc2WQ2eJaa1fQ,,,9:00,,"[u'Local Services', u'Sewing & Alterations']",,,Patches and Pieces,FALSE,,,,,,,2,,FALSE,,,3,,WI,FALSE,,,FALSE,,"7121 Companion LnMiddleton, WI 53562",18:00,,,,,,,,,,18:00,,TRUE,Middleton,FALSE,,4,,business,,,43.115325,,,-89.50394,,,18:00,,,FALSE,,,,,,,,,,,,9:00,,,,,,[],,,,
,,,16:00,,,,,15:00,,,,,,FALSE,Wn8NhS-L1ck6jbTjX88Kkg,,,16:00,,"[u'Food', u'Breweries']",,,Capital Brewery & Beer Garden,TRUE,,,,,,,1,,FALSE,,,52,,WI,TRUE,22:00,,FALSE,,"7734 Terrace AveMiddleton, WI 53562",21:00,,,,,,12:00,,,,21:00,,TRUE,Middleton,TRUE,,4,,business,,,43.094848,,,-89.5165838,,,21:00,21:00,,FALSE,12:00,,,,,17:00,,,,,,16:00,,,,,,[],,,,
,,,8:30,,,,,8:30,,,,,,FALSE,yqL6p-D4VMTEtrPO-1fscw,,,8:30,,"[u'Sporting Goods', u'Shopping']",,8:30,Eagle Optics,FALSE,,,,,,,2,,FALSE,,,3,,WI,TRUE,17:30,,FALSE,,"2120 W Greenview DrMiddleton, WI 53562",17:30,,,,,,10:00,,,,17:30,,TRUE,Middleton,,,5,,business,,,43.0974025,,,-89.5425978,17:30,,17:30,14:00,,FALSE,,,,,,,,,,,,8:30,,,,,,[],,,,
,,,6:00,,,,,6:00,,,,,,TRUE,bMnr4RK5HEFvpuuxB5xRoA,,,6:00,,"[u'Bakeries', u'Food']",,6:00,Scott's Pastry Shoppe,FALSE,,,,,,,1,,FALSE,,,15,,WI,TRUE,17:30,,FALSE,,"6637 University AveMiddleton, WI 53562",17:30,,,,,,6:00,,,,17:30,,TRUE,Middleton,TRUE,,3.5,,business,,,43.0960095,,,-89.4958666,17:30,,17:30,16:00,,FALSE,,,,,,,,,,,,6:00,,,,,,[],,,,
,,,8:00,,,,,8:00,,,,,,TRUE,npz4zgFXOjmRrAe_rV0Vfw,,,8:00,,"[u'Food', u'Specialty Food', u'Meat Shops']",,8:00,UW Provision Co,FALSE,,,,,,,3,,FALSE,,,3,,WI,TRUE,18:00,,FALSE,,"2315 Pleasant View RdMiddleton, WI 53562",18:00,,,,,,8:00,,,,18:00,,TRUE,Middleton,,,4,,business,,,43.101496,,,-89.535155,18:00,,18:00,15:00,,FALSE,10:00,,,,,15:00,,,,,,8:00,,,,,,[],,,,
,,,8:30,,,,,8:30,,,,,,,uyp8kpTXKfKXvAB8HdJSAA,,,8:30,,"[u'Auto Repair', u'Automotive', u'Car Dealers']",,8:30,Zimbrick Volkswagen,,,,,,,,,,,,,14,,WI,,18:00,,,,"7505 Century AveMiddleton, WI 53562",20:00,,,,,,8:30,,,,18:00,,TRUE,Middleton,,,3.5,,business,,,43.11091516,,,-89.51046467,20:00,,18:00,16:00,,,,,,,,,,,,,,8:30,,,,,,[],,,,
FALSE,,,,,,,,,FALSE,TRUE,none,FALSE,,FALSE,BPftTf2ZNidSaeyyXcxhdg,FALSE,,,FALSE,"[u'Fast Food', u'Sandwiches', u'Restaurants']",FALSE,,Subway,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,3,,WI,TRUE,,FALSE,FALSE,TRUE,"2602 Allen BlvdMiddleton, WI 53562",,,FALSE,,,FALSE,,,FALSE,FALSE,,free,TRUE,Middleton,,,3,,business,TRUE,FALSE,43.103449,FALSE,,-89.487044,,,,,TRUE,FALSE,,,,,FALSE,,FALSE,,,,,,quiet,,casual,,TRUE,[],,FALSE,,FALSE
,,,7:30,,,,,7:30,,,,,,,P9h-PPUyRQQBilH5mnxhGA,,,7:30,,"[u'Veterinarians', u'Pets']",,7:30,Middleton Veterinary Hospital,,,,,,,,,,,,,4,,WI,,18:00,,,,"2705 Parmenter StreetMiddleton, WI 53562",19:00,,,,,,8:00,,,,19:00,,TRUE,Middleton,,,4,,business,,,43.1047197,,,-89.5102278,19:00,,19:00,15:00,,,,,,,,,,,,,,7:30,,,,,,[],,,,
,,,0:00,,,,,0:00,,,,,,,NBidya27mFqd2l1lUakK6g,,,0:00,,"[u'Local Services', u'Self Storage']",,0:00,B & J Storage,,,,,,,,,,,,,3,,WI,TRUE,0:00,,,,"2325 Pinehurst DrMiddleton, WI 53562",0:00,,,,,,0:00,,,,0:00,,TRUE,Middleton,,,3.5,,business,,,43.101283,,,-89.539049,0:00,,0:00,0:00,,,0:00,,,,,0:00,,,,,,0:00,,,,,,[],,,,
,,,8:00,,,,,8:00,,,,,,,XCfRPJ9UCgd1dPkzXRsjPw,,,8:00,,"[u'Tires', u'Automotive', u'Auto Customization', u'Auto Repair', u'Oil Change Stations']",,8:00,J & L 4-Wheel Drive Center Inc,,,,,,,,,,,,,4,,WI,,18:00,,,,"4726 E BroadwayMadison, WI 53716",18:00,,,,,,,,,,18:00,,TRUE,Madison,,,4.5,,business,,,43.048471,,,-89.3002632,18:00,,18:00,,,,,,,,,,,,,,,8:00,,,,,,[],,,,
FALSE,,,,,,,,,,FALSE,none,FALSE,,FALSE,3zD6rxB92Mr0jb-LoYFFWw,FALSE,,,,"[u'Burgers', u'Restaurants']",FALSE,,Burger King,FALSE,FALSE,,,,,,1,,FALSE,,,18,,WI,TRUE,,,FALSE,TRUE,"822 Windsor StSun Prairie, WI 53590",,,,,,FALSE,,,FALSE,FALSE,,no,TRUE,Sun Prairie,,,1.5,,business,FALSE,FALSE,43.1878972,,,-89.2271655,,,,,TRUE,FALSE,,,,,FALSE,,FALSE,,,TRUE,,,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,,,,,,,,FALSE,none,FALSE,,FALSE,hJPi219V-e99Kedk2cSbEA,FALSE,,,,"[u'Sandwiches', u'Restaurants']",FALSE,,Jimmy John's,FALSE,FALSE,,,,,,1,,FALSE,,,3,,WI,TRUE,,,FALSE,TRUE,"21 Tower DrSun Prairie, WI 53590",,,,,,FALSE,,,FALSE,TRUE,,,TRUE,Sun Prairie,,,3.5,,business,TRUE,FALSE,43.1982824,,,-89.2119398,,,,,TRUE,FALSE,,,,,FALSE,,FALSE,,,,,,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,10:00,,,,,10:00,FALSE,TRUE,none,FALSE,,FALSE,9wsv3WwH0HtwPvD8XCdT_g,FALSE,,10:00,FALSE,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Fast Food', u'Restaurants']",TRUE,10:00,Culver's Frozen Custard,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,7,,WI,TRUE,23:00,FALSE,FALSE,TRUE,"1501 W Main StSun Prairie, WI 53590",23:00,,FALSE,,,FALSE,10:00,,FALSE,FALSE,23:00,no,TRUE,Sun Prairie,,,4,,business,FALSE,FALSE,43.1782088,FALSE,,-89.2387305,23:00,,23:00,23:00,TRUE,FALSE,10:00,,,,TRUE,23:00,FALSE,,,TRUE,,10:00,average,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,4:00,,,,,4:00,FALSE,FALSE,beer_and_wine,FALSE,,TRUE,b3HiA0pIJ-qIUfXwqIvAZQ,FALSE,,,FALSE,"[u'Pizza', u'Restaurants']",TRUE,,Anna's Pizzeria,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,17,,WI,FALSE,22:00,FALSE,FALSE,TRUE,"1609 W Main StSun Prairie, WI 53590",22:00,,FALSE,,,FALSE,4:00,,FALSE,TRUE,22:00,,TRUE,Sun Prairie,TRUE,,4.5,,business,,FALSE,43.1778077,TRUE,,-89.2403448,,,,22:00,TRUE,FALSE,4:00,,,,,22:00,TRUE,,,,,4:00,loud,,casual,,TRUE,[],,FALSE,,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,none,FALSE,,TRUE,OC8AUJshLVimn_-P_INvJw,FALSE,,11:00,FALSE,"[u'Sandwiches', u'Pizza', u'Chicken Wings', u'Restaurants']",FALSE,11:00,Pizza Pit,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,7,,WI,TRUE,2:00,TRUE,FALSE,TRUE,"330 W Main StSun Prairie, WI 53590",23:00,,FALSE,,,FALSE,11:00,,FALSE,TRUE,23:00,no,TRUE,Sun Prairie,TRUE,,2.5,,business,TRUE,FALSE,43.1832772,FALSE,,-89.2185271,23:00,,23:00,2:00,TRUE,FALSE,11:00,,,,FALSE,23:00,FALSE,,FALSE,,,11:00,average,,casual,,FALSE,[],,FALSE,,FALSE
FALSE,,,7:00,,,,,7:00,FALSE,TRUE,none,FALSE,,TRUE,04h3nxtkDfaKsJhrKRHZ-Q,FALSE,,7:00,FALSE,"[u'Fast Food', u'Mexican', u'Tex-Mex', u'Restaurants']",FALSE,7:00,Taco Bell,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,8,,WI,TRUE,4:00,FALSE,FALSE,TRUE,"2005 McCoy RdSun Prairie, WI 53590",4:00,,FALSE,,,FALSE,7:00,,FALSE,FALSE,3:00,,TRUE,Sun Prairie,,,1.5,,business,FALSE,FALSE,43.174555,FALSE,,-89.25008,3:00,,3:00,4:00,TRUE,FALSE,7:00,,,,FALSE,3:00,FALSE,,,TRUE,,7:00,average,,casual,,TRUE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,,Y_RXxkTlzXmir57sp2SvSA,,,,,"[u'Auto Repair', u'Automotive']",,,Chaussee Automotive,,,,,,,,,,,,,4,,WI,,,,,,"316 Linnerud DrSun Prairie, WI 53590",,,,,,,,,,,,,TRUE,Sun Prairie,,,5,,business,,,43.1776399,,,-89.217747,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
FALSE,,,7:00,,,,,7:00,FALSE,FALSE,,FALSE,,FALSE,Y_hWal1CfHfSaMEfXcIumQ,FALSE,,7:00,FALSE,"[u'Fast Food', u'Sandwiches', u'Restaurants']",FALSE,7:00,Subway,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,3,,WI,TRUE,22:00,FALSE,FALSE,TRUE,"1429 W Main StSun Prairie, WI 53590",22:00,,FALSE,,,FALSE,8:00,,FALSE,FALSE,22:00,,TRUE,Sun Prairie,,,3.5,,business,,FALSE,43.1784005,FALSE,,-89.2377158,22:00,,22:00,22:00,TRUE,FALSE,9:00,,,,,21:00,FALSE,,,,,7:00,,,casual,,FALSE,[],,FALSE,,FALSE
,,,8:00,,,,,8:00,,,,,,,JGa7YehwC9UzpPQF8-pMeQ,,,8:00,,"[u'Local Services', u'Shipping Centers', u'Printing Services', u'Notaries']",,8:00,The UPS Store,,,,,,,,,,,,,3,,WI,TRUE,18:00,,,,"1223 W Main StSun Prairie, WI 53590",18:30,,,,,,9:00,,,,18:30,,TRUE,Sun Prairie,,,3.5,,business,,,43.1793265,,,-89.2339351,18:30,,18:30,15:00,,,,,,,,,,,,,,8:00,,,,,,[],,,,
,,,11:00,,,,,11:00,FALSE,FALSE,,,,,ZXDlrA9Aqsda1WfQD3H6aw,,,11:00,FALSE,"[u'Pizza', u'Restaurants']",,11:00,Papa Murphy's Take and Bake Pizza,,,,,,,,2,FALSE,,,,4,,WI,TRUE,20:00,FALSE,,TRUE,"2099 McCoy RdSun Prairie, WI 53590",20:00,,FALSE,,,FALSE,11:00,,,FALSE,20:00,,TRUE,Sun Prairie,,,3,,business,,,43.1753564,FALSE,,-89.2482746,20:00,,20:00,20:00,TRUE,,11:00,,,,FALSE,20:00,,,,,,11:00,,,casual,,FALSE,[],,,,
,,,,,,,,,,,,,,,xLmC8OBxrfPkJCC1HzeNhg,,,,,"[u'Libraries', u'Public Services & Government']",,,Sun Prairie Public Library,,,,,,,,,,,,,5,,WI,,,,,,"1350 Linnerud DrSun Prairie, WI 53590",,,,,,,,,,,,free,TRUE,Sun Prairie,,,5,,business,,,43.17512413,,,-89.23581262,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
,,,,,,,,,,,,,FALSE,FALSE,YVKsmUqX0gCG-O-a6rn1dw,,,,,"[u'Beauty & Spas', u'Nail Salons']",,,K Nails,FALSE,,,,,,,2,,FALSE,,,3,,WI,TRUE,,,FALSE,,"2061 McCoy RdSun Prairie, WI 53590",,,,,,,,,,,,,TRUE,Sun Prairie,,,3.5,,business,,,43.1757797,,,-89.2470437,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
FALSE,,,,,,,,,FALSE,FALSE,beer_and_wine,FALSE,,FALSE,2pmMehsVKnwhgWPSOxrkjA,FALSE,,,FALSE,"[u'Chinese', u'Restaurants']",TRUE,,Panda Garden,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,14,,WI,TRUE,,FALSE,FALSE,TRUE,"922 Windsor StSun Prairie, WI 53590",,,FALSE,,,,,,FALSE,TRUE,,no,TRUE,Sun Prairie,,,3.5,,business,,FALSE,43.1886488,FALSE,,-89.228567,,,,,,FALSE,,,,,TRUE,,FALSE,,,,,,,,casual,,,[],,FALSE,,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,FALSE,none,FALSE,,FALSE,NDAxF0_RCZBQedVO_d5WnA,FALSE,,11:00,FALSE,"[u'Chinese', u'Restaurants']",FALSE,11:00,Chang Jiang,FALSE,FALSE,no,,,,,1,FALSE,FALSE,,,17,,WI,TRUE,22:30,TRUE,FALSE,TRUE,"984 W Main StSun Prairie, WI 53590",22:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,22:00,no,TRUE,Sun Prairie,FALSE,,3,,business,FALSE,FALSE,43.1816362,TRUE,,-89.2294373,22:00,,22:00,22:30,TRUE,FALSE,12:00,,,,FALSE,22:00,TRUE,,,,,11:00,quiet,,casual,,FALSE,[],,FALSE,,FALSE
,,,9:00,,,,,9:00,,,,,,,1F8xYvUsDyZwLUgZxPcb-Q,,,9:00,,"[u'Shopping', u'Nurseries & Gardening', u'Home & Garden']",,9:00,Jung Garden Center,,,,,,,,3,,,,,5,,WI,,19:00,,,,"1123 N Bristol StSun Prairie, WI 53590",19:00,,,,,,8:00,,,,19:00,,TRUE,Sun Prairie,,,4,,business,,,43.1963627,,,-89.2100283,19:00,,19:00,17:00,,,10:00,,,,,17:00,,,,,,9:00,,,,,,[],,,,
TRUE,,,11:00,,,,,11:00,FALSE,FALSE,none,FALSE,,TRUE,eptljN50_4BpIwc2Op_A_A,FALSE,,11:00,FALSE,"[u'Delis', u'Restaurants']",FALSE,,Deli Roma,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,21,,WI,TRUE,19:00,TRUE,FALSE,TRUE,"1632 W Main StSun Prairie, WI 53590",19:00,,FALSE,,,FALSE,11:00,,FALSE,FALSE,19:00,no,FALSE,Sun Prairie,TRUE,,4,,business,TRUE,FALSE,43.1783069,FALSE,,-89.241085,,,19:00,19:00,FALSE,FALSE,,,,,FALSE,,FALSE,,,,,11:00,quiet,,casual,,FALSE,[],,FALSE,,FALSE
,,,,,,,,,,,,,,FALSE,u2suyhwZNjBkGDHKQ2uJOA,,,,,"[u'Videos & Video Game Rental', u'Books, Mags, Music & Video', u'Shopping']",,,Family Video,FALSE,,,,,,,1,,FALSE,,,3,,WI,,,,FALSE,,"802 Windsor StSun Prairie, WI 53590",,,,,,,,,,,,,TRUE,Sun Prairie,,,3,,business,,,43.1881964,,,-89.2265872,,,,,,FALSE,,,,,,,,,,,,,,,,,,[],,,,
,,,9:00,,,,,9:00,,,,,TRUE,FALSE,QLFRyAUaJ9SwMU_Oyw8THw,,,9:00,,"[u'Hair Salons', u'Beauty & Spas']",,9:00,Hairadise Salon,FALSE,,,,,,,2,,FALSE,,,3,,WI,TRUE,19:00,,FALSE,,"1109 W  Main StSun Prairie, WI 53590",21:00,,,,,,9:00,,,,21:00,,TRUE,Sun Prairie,,,5,,business,,,43.1803304,,,-89.2311645,21:00,,21:00,16:00,TRUE,FALSE,,,,,,,,,,,,9:00,,,,,,[],,,,
